id,app_start_time,app_submission_time,applicant_name,app_email,app_onphone,app_ssn,app_mailing,renter,unit_type,requested_amount,origin_ip,classification,AI_prediction,geoLocation
185437,2022-04-24 0:5:0,2022-04-24 0:26:0,"Alexander, Richard",r.alexander@randatmail.com,(419)-907-9880,119-46-0442,"8951 Oberbrunner Crest, Suite 282, 10512-4524, Blaiseside, Washington, United States",2,Multi-Family,41000,"29.63.160.123",,0.4,
185840,2022-02-15 9:2:0,2022-02-15 9:22:0,"Alexander, Richard",r.alexander@randatmail.com,(419)-907-9880,119-46-0442,"31363 Dana Corner, Suite 060, 13915, Lake Richardfort, Indiana, United States",3,Multi-Family,8000,"144.153.177.66",,0.4,
186243,2022-02-05 13:2:0,2022-02-05 13:20:0,"Alexander, Richard",r.alexander@randatmail.com,(419)-907-9880,119-46-0442,"7865 Fritsch Meadow, Suite 245, 03769, Tristonport, Ohio, United States",3,Multi-Family,44000,"53.50.168.221",,0.4,
186646,2022-01-03 16:34:0,2022-01-03 16:39:0,"Allen, Abigail",a.allen@randatmail.com,(737)-507-8111,517-53-3762,"77531 Reece Pine, Apt. 484, 73647-0212, Romagueraborough, Wisconsin, United States",1,Single-Family,10000,"18.221.27.95",,0.4,
187049,2022-05-09 23:0:0,2022-05-09 23:21:0,"Allen, Abigail",a.allen@randatmail.com,(737)-507-8111,517-53-3762,"725 Bernita Crossing, Apt. 227, 05057, Isaiahshire, Oregon, United States",1,Single-Family,21000,"8.175.192.222",,0.4,
187452,2022-01-31 14:23:0,2022-01-31 14:41:0,"Allen, Abigail",a.allen@randatmail.com,(737)-507-8111,517-53-3762,"1542 Cassin Bridge, Suite 863, 26580, Theresatown, Connecticut, United States",2,Single-Family,36000,"61.207.17.145",,0.4,
187855,2022-04-21 21:42:0,2022-04-21 21:55:0,"Allen, Abigail",a.allen@randatmail.com,(737)-507-8111,517-53-3762,"743 Karine Plain, Suite 403, 88318-4131, Carolstad, Utah, United States",2,Single-Family,10000,"13.113.137.214",,0.4,
188258,2022-04-07 0:5:0,2022-04-07 0:27:0,"Allen, Abigail",a.allen@randatmail.com,(737)-507-8111,517-53-3762,"4306 Kuhn Fall, Suite 934, 33663-2257, Harrisberg, Idaho, United States",3,Single-Family,44000,"150.172.2.84",,0.4,
188661,2022-06-04 21:7:0,2022-06-04 21:9:0,"Allen, Abigail",a.allen@randatmail.com,(737)-507-8111,517-53-3762,"42355 Durward Ways, Apt. 937, 50084, Nyahburgh, Rhode Island, United States",3,Single-Family,40000,"240.144.155.29",,0.4,
189064,2022-02-16 4:2:0,2022-02-16 4:19:0,"Allen, Abigail",a.allen@randatmail.com,(737)-507-8111,517-53-3762,"056 Rodriguez Mall, Apt. 539, 85826-2435, Carloshire, Idaho, United States",1,Multi-Family,44000,"58.184.6.165",,0.4,
189467,2022-01-12 0:36:0,2022-01-12 0:52:0,"Allen, Abigail",a.allen@randatmail.com,(737)-507-8111,517-53-3762,"7478 Vandervort Via, Suite 366, 66858, Lake Lennaland, Maine, United States",1,Multi-Family,54000,"71.9.53.102",,0.4,
189870,2022-02-03 1:43:0,2022-02-03 1:47:0,"Allen, Abigail",a.allen@randatmail.com,(737)-507-8111,517-53-3762,"55826 Lula Lock, Apt. 439, 46415-8072, Brisamouth, Delaware, United States",2,Multi-Family,60000,"121.121.232.7",,0.4,
190273,2022-03-02 12:48:0,2022-03-02 13:7:0,"Allen, Abigail",a.allen@randatmail.com,(737)-507-8111,517-53-3762,"5369 Lang Bridge, Apt. 340, 12172-6076, Rustyside, New York, United States",2,Multi-Family,60000,"1.186.12.156",,0.4,
190676,2022-03-06 10:21:0,2022-03-06 10:32:0,"Allen, Abigail",a.allen@randatmail.com,(737)-507-8111,517-53-3762,"2744 Pfannerstill Turnpike, Suite 793, 42575, South Pinkie, Florida, United States",3,Multi-Family,25000,"14.190.79.150",,0.4,
191079,2022-02-20 19:38:0,2022-02-20 19:44:0,"Allen, Abigail",a.allen@randatmail.com,(737)-507-8111,517-53-3762,"6614 McClure Park, Suite 775, 17028-0388, North Ramiro, Nebraska, United States",3,Multi-Family,47000,"191.215.189.9",,0.4,
191482,2022-03-13 4:21:0,2022-03-13 4:24:0,"Allen, Alisa",a.allen@randatmail.com,(229)-412-3450,462-30-1791,"057 Vincenzo Streets, Suite 166, 85883, Alexandraborough, Maine, United States",1,Single-Family,54000,"205.160.133.170",,0.4,
191885,2022-05-02 5:31:0,2022-05-02 5:43:0,"Allen, Alisa",a.allen@randatmail.com,(229)-412-3450,462-30-1791,"5761 Wolf Ville, Apt. 462, 88058, Luisamouth, Hawaii, United States",1,Single-Family,28000,"61.152.117.115",,0.4,
192288,2022-06-06 1:47:0,2022-06-06 2:5:0,"Allen, Alisa",a.allen@randatmail.com,(229)-412-3450,462-30-1791,"6712 Bogan Causeway, Apt. 628, 06609, Braxtonhaven, Delaware, United States",2,Single-Family,26000,"114.46.97.146",,0.4,
192691,2022-05-17 5:23:0,2022-05-17 5:29:0,"Allen, Alisa",a.allen@randatmail.com,(229)-412-3450,462-30-1791,"22773 Metz Shore, Apt. 717, 09350, Sauerchester, Colorado, United States",2,Single-Family,56000,"193.186.157.249",,0.4,
193094,2022-05-08 3:27:0,2022-05-08 3:28:0,"Allen, Alisa",a.allen@randatmail.com,(229)-412-3450,462-30-1791,"263 D'Amore Groves, Apt. 937, 83386-3167, Ulicesport, Hawaii, United States",3,Single-Family,33000,"252.169.42.43",,0.4,
193497,2022-01-14 9:0:0,2022-01-14 9:7:0,"Allen, Alisa",a.allen@randatmail.com,(229)-412-3450,462-30-1791,"12206 Frami Fork, Apt. 014, 95025, North Alexieside, Louisiana, United States",3,Single-Family,38000,"225.134.205.79",,0.4,
193900,2022-03-17 0:19:0,2022-03-17 0:34:0,"Allen, Alisa",a.allen@randatmail.com,(229)-412-3450,462-30-1791,"3935 Brekke Divide, Apt. 127, 60992-7634, Gradybury, Wisconsin, United States",1,Multi-Family,16000,"100.202.153.67",,0.4,
194303,2022-04-10 1:8:0,2022-04-10 1:8:0,"Allen, Alisa",a.allen@randatmail.com,(229)-412-3450,462-30-1791,"240 Walker Well, Suite 867, 59197-0227, Schoenmouth, Rhode Island, United States",1,Multi-Family,53000,"134.39.57.196",,0.4,
194706,2022-04-28 15:9:0,2022-04-28 15:14:0,"Allen, Alisa",a.allen@randatmail.com,(229)-412-3450,462-30-1791,"26167 Pouros Trail, Suite 273, 43237, Nonamouth, Utah, United States",2,Multi-Family,31000,"66.160.16.217",,0.4,
195109,2022-01-11 10:45:0,2022-01-11 11:5:0,"Allen, Alisa",a.allen@randatmail.com,(229)-412-3450,462-30-1791,"7884 Elisabeth Pass, Suite 314, 58506, North Kathlynberg, Louisiana, United States",2,Multi-Family,36000,"113.241.95.192",,0.4,
195512,2022-01-21 4:0:0,2022-01-21 4:8:0,"Allen, Alisa",a.allen@randatmail.com,(229)-412-3450,462-30-1791,"3211 Elisha Estate, Apt. 066, 85821-4528, New Estella, Alabama, United States",3,Multi-Family,29000,"169.64.134.143",,0.4,
195915,2022-02-27 15:51:0,2022-02-27 16:7:0,"Allen, Alisa",a.allen@randatmail.com,(229)-412-3450,462-30-1791,"2648 Clint Square, Suite 843, 44965-0201, South Eugeniaborough, Idaho, United States",3,Multi-Family,37000,"16.31.240.191",,0.4,
196318,2022-06-14 3:33:0,2022-06-14 3:54:0,"Allen, Eric",e.allen@randatmail.com,(959)-306-8430,290-61-8061,"571 Cecilia Parks, Apt. 567, 60551-8138, Alishastad, Rhode Island, United States",1,Single-Family,46000,"159.130.72.238",,0.4,
196721,2022-05-14 6:46:0,2022-05-14 7:7:0,"Allen, Eric",e.allen@randatmail.com,(959)-306-8430,290-61-8061,"84310 Bridgette Parkways, Suite 752, 41702, Hillsmouth, Arizona, United States",1,Single-Family,10000,"92.66.112.136",,0.4,
197124,2022-06-02 5:53:0,2022-06-02 6:11:0,"Allen, Eric",e.allen@randatmail.com,(959)-306-8430,290-61-8061,"73720 Damion Prairie, Suite 591, 69963, South Danial, Arkansas, United States",2,Single-Family,34000,"2.212.134.51",,0.4,
197527,2022-01-13 22:58:0,2022-01-13 23:1:0,"Allen, Eric",e.allen@randatmail.com,(959)-306-8430,290-61-8061,"813 Greenholt Forks, Suite 278, 40651, Nikolausview, Kansas, United States",2,Single-Family,28000,"21.54.209.229",,0.4,
197930,2022-02-21 5:1:0,2022-02-21 5:18:0,"Allen, Eric",e.allen@randatmail.com,(959)-306-8430,290-61-8061,"383 Adams Via, Apt. 851, 86983-4495, East Jessycaburgh, Michigan, United States",3,Single-Family,53000,"0.37.25.145",,0.4,
198333,2022-02-14 6:30:0,2022-02-14 6:52:0,"Allen, Eric",e.allen@randatmail.com,(959)-306-8430,290-61-8061,"378 Larkin Expressway, Apt. 152, 61306, Elsebury, Nevada, United States",3,Single-Family,21000,"152.201.246.252",,0.4,
198736,2022-03-15 10:55:0,2022-03-15 10:59:0,"Allen, Eric",e.allen@randatmail.com,(959)-306-8430,290-61-8061,"43575 Carlos Road, Suite 592, 19686, South Kennedi, West Virginia, United States",1,Multi-Family,40000,"162.18.183.233",,0.4,
199139,2022-05-30 10:47:0,2022-05-30 10:53:0,"Allen, Eric",e.allen@randatmail.com,(959)-306-8430,290-61-8061,"908 Harris Valleys, Apt. 007, 79382, Lake Bell, Rhode Island, United States",1,Multi-Family,31000,"165.164.82.86",,0.4,
199542,2022-01-23 8:22:0,2022-01-23 8:34:0,"Allen, Eric",e.allen@randatmail.com,(959)-306-8430,290-61-8061,"1916 Stokes Street, Suite 649, 44540, West Enriquefurt, Nebraska, United States",2,Multi-Family,54000,"201.63.35.225",,0.4,
199945,2022-03-03 3:40:0,2022-03-03 3:53:0,"Allen, Eric",e.allen@randatmail.com,(959)-306-8430,290-61-8061,"753 Hyatt Hill, Suite 869, 79949, Port Cordellfort, Hawaii, United States",2,Multi-Family,9000,"95.182.77.69",,0.4,
200348,2022-01-13 10:58:0,2022-01-13 11:1:0,"Allen, Eric",e.allen@randatmail.com,(959)-306-8430,290-61-8061,"1244 Krista Loaf, Apt. 366, 58496-7719, South Eveline, Illinois, United States",3,Multi-Family,3000,"135.15.57.62",,0.4,
200751,2022-04-01 14:28:0,2022-04-01 14:37:0,"Allen, Eric",e.allen@randatmail.com,(959)-306-8430,290-61-8061,"1100 Kessler Corners, Suite 059, 73058-8563, South Arneton, Illinois, United States",3,Multi-Family,49000,"233.42.88.215",,0.4,
201154,2022-05-29 3:0:0,2022-05-29 3:23:0,"Allen, Fenton",f.allen@randatmail.com,(211)-283-1410,696-63-4669,"277 Wilkinson Branch, Apt. 123, 61232-9853, Kathlynchester, Mississippi, United States",1,Single-Family,24000,"74.8.211.217",,0.4,
201557,2022-06-02 17:20:0,2022-06-02 17:40:0,"Allen, Fenton",f.allen@randatmail.com,(211)-283-1410,696-63-4669,"570 Hilll Greens, Suite 253, 47837-5416, West Samaraburgh, Nevada, United States",1,Single-Family,32000,"27.132.75.114",,0.4,
201960,2022-01-08 13:47:0,2022-01-08 13:48:0,"Allen, Fenton",f.allen@randatmail.com,(211)-283-1410,696-63-4669,"7151 Gordon Mountain, Suite 089, 10564, Marinaton, Alabama, United States",2,Single-Family,35000,"50.109.77.90",,0.4,
202363,2022-04-25 12:39:0,2022-04-25 13:0:0,"Allen, Fenton",f.allen@randatmail.com,(211)-283-1410,696-63-4669,"85333 Toni Wells, Apt. 350, 01364, West Johnnieview, Virginia, United States",2,Single-Family,9000,"246.159.255.35",,0.4,
202766,2022-03-21 12:50:0,2022-03-21 13:13:0,"Allen, Fenton",f.allen@randatmail.com,(211)-283-1410,696-63-4669,"0478 Van Avenue, Apt. 525, 45400-2356, East Madelynnton, Illinois, United States",3,Single-Family,55000,"121.245.252.152",,0.4,
203169,2022-06-18 9:6:0,2022-06-18 9:14:0,"Allen, Fenton",f.allen@randatmail.com,(211)-283-1410,696-63-4669,"288 Windler Curve, Apt. 431, 65276, Gerholdside, Alaska, United States",3,Single-Family,44000,"7.59.184.148",,0.4,
203572,2022-05-18 3:15:0,2022-05-18 3:25:0,"Allen, Fenton",f.allen@randatmail.com,(211)-283-1410,696-63-4669,"831 Ebert Curve, Suite 611, 07238, New Pedro, North Carolina, United States",1,Multi-Family,38000,"146.165.187.109",,0.4,
203975,2022-06-02 7:18:0,2022-06-02 7:25:0,"Allen, Fenton",f.allen@randatmail.com,(211)-283-1410,696-63-4669,"372 Kunze Island, Apt. 134, 11639-0479, Port Gregoriamouth, Montana, United States",1,Multi-Family,54000,"132.21.19.122",,0.4,
204378,2022-04-03 2:41:0,2022-04-03 3:3:0,"Allen, Fenton",f.allen@randatmail.com,(211)-283-1410,696-63-4669,"523 Dewayne Groves, Apt. 725, 27696, Donnellyport, Kentucky, United States",2,Multi-Family,1000,"78.179.160.64",,0.4,
204781,2022-03-29 4:48:0,2022-03-29 5:0:0,"Allen, Fenton",f.allen@randatmail.com,(211)-283-1410,696-63-4669,"087 Floyd Forks, Apt. 851, 12995-3145, Lake Asha, Delaware, United States",2,Multi-Family,1000,"240.169.98.126",,0.4,
205184,2022-06-13 1:58:0,2022-06-13 2:8:0,"Allen, Fenton",f.allen@randatmail.com,(211)-283-1410,696-63-4669,"550 Lockman Station, Suite 094, 94413, South Eriberto, Maryland, United States",3,Multi-Family,29000,"31.244.45.135",,0.4,
205587,2022-05-03 23:58:0,2022-05-04 0:6:0,"Allen, Fenton",f.allen@randatmail.com,(211)-283-1410,696-63-4669,"460 Natasha Mission, Apt. 375, 98743, North Chloefort, Washington, United States",3,Multi-Family,31000,"215.130.197.112",,0.4,
205990,2022-02-10 18:23:0,2022-02-10 18:29:0,"Allen, Henry",h.allen@randatmail.com,(444)-383-2790,447-88-0835,"0840 Yundt Drive, Apt. 825, 99186, North Lysanne, Montana, United States",1,Single-Family,39000,"92.127.182.228",,0.4,
206393,2022-02-14 5:46:0,2022-02-14 5:47:0,"Allen, Henry",h.allen@randatmail.com,(444)-383-2790,447-88-0835,"03065 Will Cove, Apt. 567, 29993-2601, Predovicmouth, North Carolina, United States",1,Single-Family,55000,"246.129.184.51",,0.4,
206796,2022-04-19 22:26:0,2022-04-19 22:44:0,"Allen, Henry",h.allen@randatmail.com,(444)-383-2790,447-88-0835,"509 Wiley Hill, Apt. 221, 90644-4625, East Allisonchester, North Dakota, United States",2,Single-Family,49000,"49.37.40.231",,0.4,
207199,2022-06-06 11:59:0,2022-06-06 12:14:0,"Allen, Henry",h.allen@randatmail.com,(444)-383-2790,447-88-0835,"21183 Langosh Island, Apt. 164, 34862, Lake Anita, Tennessee, United States",2,Single-Family,47000,"220.134.136.62",,0.4,
207602,2022-03-19 12:40:0,2022-03-19 12:55:0,"Allen, Henry",h.allen@randatmail.com,(444)-383-2790,447-88-0835,"2463 Conor Isle, Suite 985, 95907-2455, Lake Reyesside, Michigan, United States",3,Single-Family,40000,"144.157.189.197",,0.4,
208005,2022-01-16 7:26:0,2022-01-16 7:38:0,"Allen, Henry",h.allen@randatmail.com,(444)-383-2790,447-88-0835,"17201 Nicklaus Roads, Suite 123, 24128, Brendonton, Rhode Island, United States",1,Multi-Family,25000,"148.6.5.5",,0.4,
208408,2022-03-24 5:12:0,2022-03-24 5:25:0,"Allen, Henry",h.allen@randatmail.com,(444)-383-2790,447-88-0835,"47661 Carleton Path, Apt. 099, 31901-0872, West Queen, Vermont, United States",1,Multi-Family,54000,"183.17.128.248",,0.4,
208811,2022-06-05 16:8:0,2022-06-05 16:15:0,"Allen, Henry",h.allen@randatmail.com,(444)-383-2790,447-88-0835,"7628 Haven Views, Apt. 471, 09128, Franeckiport, Florida, United States",2,Multi-Family,55000,"23.44.35.18",,0.7,
209214,2022-05-11 22:16:0,2022-05-11 22:27:0,"Allen, Henry",h.allen@randatmail.com,(444)-383-2790,447-88-0835,"366 Bartholome Port, Apt. 257, 64821-4433, New Brantmouth, Minnesota, United States",2,Multi-Family,21000,"156.135.37.21",,0.7,
209617,2022-04-25 15:10:0,2022-04-25 15:13:0,"Allen, Henry",h.allen@randatmail.com,(444)-383-2790,447-88-0835,"612 Daugherty Manor, Apt. 988, 72277, East Elisa, New Jersey, United States",3,Multi-Family,1000,"234.24.186.120",,0.7,
210020,2022-02-12 2:47:0,2022-02-12 2:58:0,"Allen, Henry",h.allen@randatmail.com,(444)-383-2790,447-88-0835,"6604 Yost Overpass, Suite 030, 12787, Mitchellburgh, Oklahoma, United States",3,Multi-Family,41000,"117.110.59.137",,0.7,
210423,2022-05-07 22:0:0,2022-05-07 22:13:0,"Allen, Isabella",i.allen@randatmail.com,(408)-636-5880,560-16-5171,"20656 Kenneth Court, Apt. 198, 73030, Bryanamouth, Texas, United States",1,Single-Family,19000,"245.75.2.42",,0.7,
210826,2022-01-20 9:18:0,2022-01-20 9:31:0,"Allen, Isabella",i.allen@randatmail.com,(408)-636-5880,560-16-5171,"187 Schoen Plains, Suite 813, 22543, Rickyfort, Georgia, United States",1,Single-Family,12000,"218.202.46.112",,0.7,
211229,2022-05-06 18:8:0,2022-05-06 18:20:0,"Allen, Isabella",i.allen@randatmail.com,(408)-636-5880,560-16-5171,"240 Rice Mountain, Suite 769, 45469, Cruickshankland, Delaware, United States",2,Single-Family,24000,"15.8.186.49",,0.7,
211632,2022-02-21 12:52:0,2022-02-21 13:1:0,"Allen, Isabella",i.allen@randatmail.com,(408)-636-5880,560-16-5171,"3075 Cleta Ridge, Apt. 211, 42189, Ziemannchester, Indiana, United States",2,Single-Family,51000,"214.79.6.128",,0.7,
212035,2022-03-28 11:14:0,2022-03-28 11:34:0,"Allen, Isabella",i.allen@randatmail.com,(408)-636-5880,560-16-5171,"369 Beryl Road, Suite 502, 37734, Kayleighstad, Delaware, United States",3,Single-Family,39000,"25.233.157.254",,0.7,
212438,2022-02-17 2:30:0,2022-02-17 2:44:0,"Allen, Isabella",i.allen@randatmail.com,(408)-636-5880,560-16-5171,"346 Smith Gardens, Apt. 586, 15094, Port Ralphport, Hawaii, United States",3,Single-Family,43000,"26.82.103.62",,0.7,
212841,2022-05-09 18:29:0,2022-05-09 18:43:0,"Allen, Isabella",i.allen@randatmail.com,(408)-636-5880,560-16-5171,"5880 Connelly Manor, Apt. 381, 07402, Brekkeview, Alabama, United States",1,Multi-Family,10000,"199.62.170.2",,0.7,
213244,2022-02-07 23:41:0,2022-02-07 23:56:0,"Allen, Isabella",i.allen@randatmail.com,(408)-636-5880,560-16-5171,"65666 Walsh Extensions, Apt. 524, 45509, New Alejandrashire, Oregon, United States",1,Multi-Family,28000,"45.83.132.180",,0.7,
213647,2022-01-21 0:42:0,2022-01-21 1:0:0,"Allen, Isabella",i.allen@randatmail.com,(408)-636-5880,560-16-5171,"345 Allan Cliff, Apt. 308, 34186-8275, Connieside, Oklahoma, United States",2,Multi-Family,57000,"2.2.65.135",,0.7,
214050,2022-01-23 0:15:0,2022-01-23 0:15:0,"Allen, Isabella",i.allen@randatmail.com,(408)-636-5880,560-16-5171,"178 Vella Coves, Suite 640, 58665, South Nyasia, North Carolina, United States",2,Multi-Family,44000,"145.117.60.243",,0.65,
214453,2022-02-20 17:51:0,2022-02-20 17:54:0,"Allen, Isabella",i.allen@randatmail.com,(408)-636-5880,560-16-5171,"9052 Buck Stravenue, Apt. 417, 66388, North Johannhaven, New York, United States",3,Multi-Family,38000,"122.153.197.42",,0.7,
214856,2022-02-27 16:29:0,2022-02-27 16:41:0,"Allen, Isabella",i.allen@randatmail.com,(408)-636-5880,560-16-5171,"954 Houston Lodge, Apt. 260, 05333, East Tadmouth, Alaska, United States",3,Multi-Family,36000,"21.250.246.227",,0.7,
215259,2022-03-23 19:11:0,2022-03-23 19:14:0,"Allen, Melissa",m.allen@randatmail.com,(226)-620-0580,674-88-4730,"3138 Annabelle Spring, Suite 354, 86889, Derickport, Washington, United States",1,Single-Family,0,"113.73.143.42",,0.7,
215662,2022-05-21 21:10:0,2022-05-21 21:32:0,"Allen, Melissa",m.allen@randatmail.com,(226)-620-0580,674-88-4730,"523 Destiney Mills, Apt. 319, 45980-9688, East Anjalistad, South Carolina, United States",1,Single-Family,10000,"134.194.67.27",,0.7,
216065,2022-02-01 8:48:0,2022-02-01 9:6:0,"Allen, Melissa",m.allen@randatmail.com,(226)-620-0580,674-88-4730,"20106 Jammie Ridge, Suite 278, 97265, Rickeyland, Minnesota, United States",2,Single-Family,5000,"101.183.255.74",,0.7,
216468,2022-05-19 17:33:0,2022-05-19 17:46:0,"Allen, Melissa",m.allen@randatmail.com,(226)-620-0580,674-88-4730,"44120 Zieme Islands, Suite 463, 61086-0677, Prohaskaborough, Mississippi, United States",2,Single-Family,6000,"104.119.51.171",,0.7,
216871,2022-03-21 4:20:0,2022-03-21 4:32:0,"Allen, Melissa",m.allen@randatmail.com,(226)-620-0580,674-88-4730,"3663 Roosevelt Circle, Suite 557, 22574, Herminaside, Hawaii, United States",3,Single-Family,34000,"141.207.38.88",,0.7,
217274,2022-02-22 12:43:0,2022-02-22 12:45:0,"Allen, Melissa",m.allen@randatmail.com,(226)-620-0580,674-88-4730,"76109 Dibbert Junction, Apt. 856, 81233, Cristobalbury, Michigan, United States",3,Single-Family,9000,"8.232.90.26",,0.7,
217677,2022-02-23 7:14:0,2022-02-23 7:21:0,"Allen, Melissa",m.allen@randatmail.com,(226)-620-0580,674-88-4730,"0284 Harvey Point, Suite 895, 23061-3668, New Wilbertside, Virginia, United States",1,Multi-Family,9000,"226.9.79.250",,0.7,
218080,2022-05-10 7:26:0,2022-05-10 7:35:0,"Allen, Melissa",m.allen@randatmail.com,(226)-620-0580,674-88-4730,"73447 Ratke Light, Suite 576, 29293-2310, Lake Cordell, California, United States",1,Multi-Family,37000,"175.238.255.94",,0.7,
218483,2022-02-07 8:28:0,2022-02-07 8:44:0,"Allen, Melissa",m.allen@randatmail.com,(226)-620-0580,674-88-4730,"397 Alex Gateway, Suite 669, 09723, New Charlene, Georgia, United States",2,Multi-Family,57000,"83.6.219.37",,0.7,
218886,2022-03-12 9:39:0,2022-03-12 9:44:0,"Allen, Melissa",m.allen@randatmail.com,(226)-620-0580,674-88-4730,"637 D'Amore Canyon, Apt. 628, 70054-9184, Jaycestad, Montana, United States",2,Multi-Family,11000,"33.84.76.4",,0.7,
219289,2022-05-02 22:31:0,2022-05-02 22:44:0,"Allen, Melissa",m.allen@randatmail.com,(226)-620-0580,674-88-4730,"641 Rogahn Way, Suite 282, 48511-4691, West Malindafort, North Dakota, United States",3,Multi-Family,56000,"196.189.193.25",,0.7,
219692,2022-05-15 2:3:0,2022-05-15 2:6:0,"Allen, Melissa",m.allen@randatmail.com,(226)-620-0580,674-88-4730,"0292 McGlynn Manor, Suite 904, 87701, Elissafort, Iowa, United States",3,Multi-Family,26000,"211.218.232.240",,0.7,
220095,2022-06-09 22:12:0,2022-06-09 22:24:0,"Allen, Wilson",w.allen@randatmail.com,(901)-748-9990,538-36-9670,"4316 Jayda Rue, Apt. 406, 58875-1362, Carolanneland, Kansas, United States",1,Single-Family,22000,"49.151.118.188",,0.7,
220498,2022-02-12 23:55:0,2022-02-13 0:13:0,"Allen, Wilson",w.allen@randatmail.com,(901)-748-9990,538-36-9670,"75705 Barney Terrace, Apt. 796, 84667-6143, West Enolabury, Nebraska, United States",1,Single-Family,48000,"125.172.229.131",,0.7,
220901,2022-04-14 10:8:0,2022-04-14 10:23:0,"Allen, Wilson",w.allen@randatmail.com,(901)-748-9990,538-36-9670,"33466 Walter Rapid, Apt. 625, 99175, Stromanborough, New York, United States",2,Single-Family,51000,"188.181.184.115",,0.7,
221304,2022-05-31 12:50:0,2022-05-31 12:56:0,"Allen, Wilson",w.allen@randatmail.com,(901)-748-9990,538-36-9670,"164 Ali Ridges, Apt. 704, 94168, Franeckiberg, Delaware, United States",2,Single-Family,27000,"245.113.249.106",,0.7,
221707,2022-05-14 17:6:0,2022-05-14 17:15:0,"Allen, Wilson",w.allen@randatmail.com,(901)-748-9990,538-36-9670,"36607 Mitchell Row, Suite 942, 48454-8670, Raymondborough, California, United States",3,Single-Family,52000,"141.160.152.217",,0.7,
222110,2022-05-02 13:36:0,2022-05-02 13:46:0,"Allen, Wilson",w.allen@randatmail.com,(901)-748-9990,538-36-9670,"048 Eladio Creek, Apt. 660, 39377-6454, West Wilbertport, South Carolina, United States",3,Single-Family,22000,"0.168.0.140",,0.7,
222513,2022-01-19 20:51:0,2022-01-19 20:58:0,"Allen, Wilson",w.allen@randatmail.com,(901)-748-9990,538-36-9670,"06562 Jaskolski Estates, Suite 526, 42001, Rosenbaumton, Massachusetts, United States",1,Multi-Family,52000,"112.117.30.187",,0.7,
222916,2022-03-25 11:17:0,2022-03-25 11:21:0,"Allen, Wilson",w.allen@randatmail.com,(901)-748-9990,538-36-9670,"4826 Noel Lodge, Apt. 182, 43353, Port Jaren, Wisconsin, United States",1,Multi-Family,6000,"20.94.155.30",,0.7,
223319,2022-03-05 18:57:0,2022-03-05 19:7:0,"Allen, Wilson",w.allen@randatmail.com,(901)-748-9990,538-36-9670,"822 Goyette Village, Suite 010, 58649-5016, Demondmouth, Missouri, United States",2,Multi-Family,36000,"3.187.14.76",,0.7,
223722,2022-02-16 19:37:0,2022-02-16 19:51:0,"Allen, Wilson",w.allen@randatmail.com,(901)-748-9990,538-36-9670,"018 Gislason Island, Suite 439, 30118, Langoshburgh, New Jersey, United States",2,Multi-Family,18000,"68.191.228.252",,0.7,
224125,2022-05-06 12:32:0,2022-05-06 12:37:0,"Allen, Wilson",w.allen@randatmail.com,(901)-748-9990,538-36-9670,"3471 Eleonore Pass, Apt. 286, 57399, Toyfort, Indiana, United States",3,Multi-Family,46000,"226.174.210.67",,0.7,
224528,2022-06-18 1:42:0,2022-06-18 1:52:0,"Allen, Wilson",w.allen@randatmail.com,(901)-748-9990,538-36-9670,"4288 Rodriguez Valleys, Suite 993, 82167, West Katelin, South Carolina, United States",3,Multi-Family,24000,"94.7.43.77",,0.7,
224931,2022-03-30 6:31:0,2022-03-30 6:38:0,"Anderson, Adelaide",a.anderson@randatmail.com,(017)-191-5530,227-57-9874,"589 Karl Forest, Suite 349, 23242-1537, Brayanland, Idaho, United States",1,Single-Family,37000,"130.117.235.145",,0.7,
225334,2022-04-07 19:19:0,2022-04-07 19:29:0,"Anderson, Adelaide",a.anderson@randatmail.com,(017)-191-5530,227-57-9874,"02766 Mathew Light, Apt. 430, 59248-2725, Port Jimmyfurt, Missouri, United States",1,Single-Family,0,"140.69.114.152",,0.7,
225737,2022-03-18 18:42:0,2022-03-18 18:56:0,"Anderson, Adelaide",a.anderson@randatmail.com,(017)-191-5530,227-57-9874,"572 Philip Island, Apt. 577, 95895, Littelside, Oklahoma, United States",2,Single-Family,1000,"171.206.62.47",,0.8,
226140,2022-03-16 19:3:0,2022-03-16 19:13:0,"Anderson, Adelaide",a.anderson@randatmail.com,(017)-191-5530,227-57-9874,"879 Ondricka Plaza, Suite 313, 92715-9755, South Williamview, Arkansas, United States",2,Single-Family,53000,"105.243.225.239",,0.8,
226543,2022-03-08 11:11:0,2022-03-08 11:16:0,"Anderson, Adelaide",a.anderson@randatmail.com,(017)-191-5530,227-57-9874,"08162 Gorczany Rapid, Apt. 073, 36383, Port Shanny, Maine, United States",3,Single-Family,20000,"180.82.2.200",,0.8,
226946,2022-03-02 22:15:0,2022-03-02 22:23:0,"Anderson, Adelaide",a.anderson@randatmail.com,(017)-191-5530,227-57-9874,"9629 Goldner Hill, Suite 339, 40054-8235, South Antonia, Alaska, United States",3,Single-Family,31000,"93.158.59.112",,0.8,
227349,2022-01-10 22:53:0,2022-01-10 23:5:0,"Anderson, Adelaide",a.anderson@randatmail.com,(017)-191-5530,227-57-9874,"0439 Kub Street, Apt. 798, 52365-8946, Walterhaven, North Carolina, United States",1,Multi-Family,32000,"129.187.88.122",,0.8,
